name,abbr,agegrp,year,deaths
Latvia,LV,Y60-79,2023,10834.0
Latvia,LV,Y60-79,2024,10102.0
Latvia,LV,Y_GE80,2015,11936.0
Latvia,LV,Y_GE80,2016,11920.0
Latvia,LV,Y_GE80,2017,12216.0
Latvia,LV,Y_GE80,2018,12571.0
Latvia,LV,Y_GE80,2019,12417.0
Latvia,LV,Y_GE80,2020,13476.0
Latvia,LV,Y_GE80,2021,15674.0
Latvia,LV,Y_GE80,2022,14138.0
Latvia,LV,Y_GE80,2023,12651.0
Latvia,LV,Y_GE80,2024,12254.0
Latvia,LV,Y_LT20,2015,178.0
Latvia,LV,Y_LT20,2016,177.0
Latvia,LV,Y_LT20,2017,176.0
Latvia,LV,Y_LT20,2018,150.0
Latvia,LV,Y_LT20,2019,150.0
Latvia,LV,Y_LT20,2020,145.0
Latvia,LV,Y_LT20,2021,106.0
Latvia,LV,Y_LT20,2022,116.0
Latvia,LV,Y_LT20,2023,112.0
Latvia,LV,Y_LT20,2024,92.0
Liechtenstein,LI,LT80,2015,114.0
Liechtenstein,LI,LT80,2016,144.0
Liechtenstein,LI,LT80,2017,132.0
Liechtenstein,LI,LT80,2018,131.0
Liechtenstein,LI,LT80,2019,123.0
Liechtenstein,LI,LT80,2020,145.0
Liechtenstein,LI,LT80,2021,127.0
Liechtenstein,LI,LT80,2022,0.0
Liechtenstein,LI,LT80,2023,124.0
Liechtenstein,LI,LT80,2024,142.0
Liechtenstein,LI,TOTAL,2015,258.0
Liechtenstein,LI,TOTAL,2016,270.0
Liechtenstein,LI,TOTAL,2017,248.0
Liechtenstein,LI,TOTAL,2018,273.0
Liechtenstein,LI,TOTAL,2019,260.0
Liechtenstein,LI,TOTAL,2020,325.0
Liechtenstein,LI,TOTAL,2021,267.0
Liechtenstein,LI,TOTAL,2022,279.0
Liechtenstein,LI,TOTAL,2023,264.0
Liechtenstein,LI,TOTAL,2024,289.0
Liechtenstein,LI,Y20-39,2015,2.0
Liechtenstein,LI,Y20-39,2016,5.0
Liechtenstein,LI,Y20-39,2017,3.0
Liechtenstein,LI,Y20-39,2018,6.0
Liechtenstein,LI,Y20-39,2019,3.0
Liechtenstein,LI,Y20-39,2020,3.0
Liechtenstein,LI,Y20-39,2021,3.0
Liechtenstein,LI,Y20-39,2022,0.0
Liechtenstein,LI,Y20-39,2023,5.0
Liechtenstein,LI,Y20-39,2024,2.0
Liechtenstein,LI,Y40-59,2015,27.0
Liechtenstein,LI,Y40-59,2016,21.0
Liechtenstein,LI,Y40-59,2017,26.0
Liechtenstein,LI,Y40-59,2018,22.0
Liechtenstein,LI,Y40-59,2019,19.0
Liechtenstein,LI,Y40-59,2020,16.0
Liechtenstein,LI,Y40-59,2021,24.0
Liechtenstein,LI,Y40-59,2022,0.0
Liechtenstein,LI,Y40-59,2023,27.0
Liechtenstein,LI,Y40-59,2024,25.0
Liechtenstein,LI,Y60-79,2015,82.0
Liechtenstein,LI,Y60-79,2016,115.0
Liechtenstein,LI,Y60-79,2017,102.0
Liechtenstein,LI,Y60-79,2018,102.0
Liechtenstein,LI,Y60-79,2019,101.0
Liechtenstein,LI,Y60-79,2020,119.0
Liechtenstein,LI,Y60-79,2021,98.0
Liechtenstein,LI,Y60-79,2022,0.0
Liechtenstein,LI,Y60-79,2023,87.0
Liechtenstein,LI,Y60-79,2024,114.0
Liechtenstein,LI,Y_GE80,2015,144.0
Liechtenstein,LI,Y_GE80,2016,126.0
Liechtenstein,LI,Y_GE80,2017,116.0
Liechtenstein,LI,Y_GE80,2018,142.0
Liechtenstein,LI,Y_GE80,2019,137.0
Liechtenstein,LI,Y_GE80,2020,180.0
Liechtenstein,LI,Y_GE80,2021,140.0
Liechtenstein,LI,Y_GE80,2022,0.0
Liechtenstein,LI,Y_GE80,2023,140.0
Liechtenstein,LI,Y_GE80,2024,147.0
Liechtenstein,LI,Y_LT20,2015,3.0
Liechtenstein,LI,Y_LT20,2016,3.0
Liechtenstein,LI,Y_LT20,2017,1.0
Liechtenstein,LI,Y_LT20,2018,1.0
Liechtenstein,LI,Y_LT20,2019,0.0
Liechtenstein,LI,Y_LT20,2020,7.0
Liechtenstein,LI,Y_LT20,2021,2.0
Liechtenstein,LI,Y_LT20,2022,0.0
Liechtenstein,LI,Y_LT20,2023,5.0
Liechtenstein,LI,Y_LT20,2024,1.0
Lithuania,LT,LT80,2015,24106.0
Lithuania,LT,LT80,2016,23019.0
Lithuania,LT,LT80,2017,21362.0
Lithuania,LT,LT80,2018,21037.0
Lithuania,LT,LT80,2019,20381.0
Lithuania,LT,LT80,2020,23862.0
Lithuania,LT,LT80,2021,25171.0
Lithuania,LT,LT80,2022,21932.0
Lithuania,LT,LT80,2023,19862.0
Lithuania,LT,LT80,2024,20012.571428571428
Lithuania,LT,TOTAL,2015,42532.0
Lithuania,LT,TOTAL,2016,40859.0
Lithuania,LT,TOTAL,2017,39990.0
Lithuania,LT,TOTAL,2018,39452.0
Lithuania,LT,TOTAL,2019,38184.0
Lithuania,LT,TOTAL,2020,44322.0
Lithuania,LT,TOTAL,2021,47463.0
Lithuania,LT,TOTAL,2022,42380.0
Lithuania,LT,TOTAL,2023,37802.0
Lithuania,LT,TOTAL,2024,37475.02040816326
Lithuania,LT,Y20-39,2015,1300.0
Lithuania,LT,Y20-39,2016,1130.0
Lithuania,LT,Y20-39,2017,1006.0
Lithuania,LT,Y20-39,2018,1008.0
Lithuania,LT,Y20-39,2019,914.0
Lithuania,LT,Y20-39,2020,904.0
Lithuania,LT,Y20-39,2021,974.0
Lithuania,LT,Y20-39,2022,835.0
Lithuania,LT,Y20-39,2023,813.0
Lithuania,LT,Y20-39,2024,788.4897959183673
Lithuania,LT,Y40-59,2015,6203.0
Lithuania,LT,Y40-59,2016,6003.0
Lithuania,LT,Y40-59,2017,5285.0
Lithuania,LT,Y40-59,2018,5018.0
Lithuania,LT,Y40-59,2019,4878.0
Lithuania,LT,Y40-59,2020,5747.0
Lithuania,LT,Y40-59,2021,5874.0
Lithuania,LT,Y40-59,2022,4928.0
Lithuania,LT,Y40-59,2023,4602.0
Lithuania,LT,Y40-59,2024,4499.591836734694
Lithuania,LT,Y60-79,2015,16286.0
Lithuania,LT,Y60-79,2016,15618.0
Lithuania,LT,Y60-79,2017,14854.0
Lithuania,LT,Y60-79,2018,14787.0
Lithuania,LT,Y60-79,2019,14386.0
Lithuania,LT,Y60-79,2020,17028.0
Lithuania,LT,Y60-79,2021,18147.0
Lithuania,LT,Y60-79,2022,16022.0
Lithuania,LT,Y60-79,2023,14281.0
Lithuania,LT,Y60-79,2024,14591.836734693878
Lithuania,LT,Y_GE80,2015,18426.0
Lithuania,LT,Y_GE80,2016,17840.0
Lithuania,LT,Y_GE80,2017,18628.0
Lithuania,LT,Y_GE80,2018,18415.0
Lithuania,LT,Y_GE80,2019,17803.0
Lithuania,LT,Y_GE80,2020,20460.0
Lithuania,LT,Y_GE80,2021,22292.0
Lithuania,LT,Y_GE80,2022,20448.0
Lithuania,LT,Y_GE80,2023,17940.0
Lithuania,LT,Y_GE80,2024,17462.448979591838
Lithuania,LT,Y_LT20,2015,317.0
Lithuania,LT,Y_LT20,2016,268.0
Lithuania,LT,Y_LT20,2017,217.0
Lithuania,LT,Y_LT20,2018,224.0
Lithuania,LT,Y_LT20,2019,203.0
Lithuania,LT,Y_LT20,2020,183.0
Lithuania,LT,Y_LT20,2021,176.0
Lithuania,LT,Y_LT20,2022,147.0
Lithuania,LT,Y_LT20,2023,166.0
Lithuania,LT,Y_LT20,2024,132.6530612244898
Luxembourg,LU,LT80,2015,1864.0
Luxembourg,LU,LT80,2016,1799.0
Luxembourg,LU,LT80,2017,2044.0
Luxembourg,LU,LT80,2018,1956.0
Luxembourg,LU,LT80,2019,1915.0
Luxembourg,LU,LT80,2020,2049.0
Luxembourg,LU,LT80,2021,2020.0
Luxembourg,LU,LT80,2022,1948.0
Luxembourg,LU,LT80,2023,1952.0
Luxembourg,LU,LT80,2024,1954.3333333333333
Luxembourg,LU,TOTAL,2015,4048.0
Luxembourg,LU,TOTAL,2016,3942.0
Luxembourg,LU,TOTAL,2017,4251.0
Luxembourg,LU,TOTAL,2018,4300.0
Luxembourg,LU,TOTAL,2019,4288.0
Luxembourg,LU,TOTAL,2020,4667.0
Luxembourg,LU,TOTAL,2021,4490.0
Luxembourg,LU,TOTAL,2022,4444.0
Luxembourg,LU,TOTAL,2023,4413.0
Luxembourg,LU,TOTAL,2024,4408.083333333333
Luxembourg,LU,Y20-39,2015,63.0
Luxembourg,LU,Y20-39,2016,56.0
Luxembourg,LU,Y20-39,2017,71.0
Luxembourg,LU,Y20-39,2018,71.0
Luxembourg,LU,Y20-39,2019,74.0
Luxembourg,LU,Y20-39,2020,68.0
Luxembourg,LU,Y20-39,2021,62.0
Luxembourg,LU,Y20-39,2022,70.0
Luxembourg,LU,Y20-39,2023,62.0
Luxembourg,LU,Y20-39,2024,66.08333333333333
Luxembourg,LU,Y40-59,2015,395.0
Luxembourg,LU,Y40-59,2016,412.0
Luxembourg,LU,Y40-59,2017,397.0
Luxembourg,LU,Y40-59,2018,415.0
Luxembourg,LU,Y40-59,2019,400.0
Luxembourg,LU,Y40-59,2020,419.0
Luxembourg,LU,Y40-59,2021,418.0
Luxembourg,LU,Y40-59,2022,385.0
Luxembourg,LU,Y40-59,2023,378.0
Luxembourg,LU,Y40-59,2024,361.8333333333333
Luxembourg,LU,Y60-79,2015,1370.0
Luxembourg,LU,Y60-79,2016,1297.0
Luxembourg,LU,Y60-79,2017,1538.0
Luxembourg,LU,Y60-79,2018,1432.0
Luxembourg,LU,Y60-79,2019,1401.0
Luxembourg,LU,Y60-79,2020,1516.0
Luxembourg,LU,Y60-79,2021,1502.0
Luxembourg,LU,Y60-79,2022,1453.0
Luxembourg,LU,Y60-79,2023,1471.0
Luxembourg,LU,Y60-79,2024,1430.0
Luxembourg,LU,Y_GE80,2015,2184.0
Luxembourg,LU,Y_GE80,2016,2143.0
Luxembourg,LU,Y_GE80,2017,2207.0
Luxembourg,LU,Y_GE80,2018,2344.0
Luxembourg,LU,Y_GE80,2019,2373.0
Luxembourg,LU,Y_GE80,2020,2618.0
Luxembourg,LU,Y_GE80,2021,2470.0
Luxembourg,LU,Y_GE80,2022,2495.0
Luxembourg,LU,Y_GE80,2023,2461.0
Luxembourg,LU,Y_GE80,2024,2453.75
Luxembourg,LU,Y_LT20,2015,36.0
Luxembourg,LU,Y_LT20,2016,34.0
Luxembourg,LU,Y_LT20,2017,38.0
Luxembourg,LU,Y_LT20,2018,38.0
Luxembourg,LU,Y_LT20,2019,40.0
Luxembourg,LU,Y_LT20,2020,46.0
Luxembourg,LU,Y_LT20,2021,38.0
Luxembourg,LU,Y_LT20,2022,40.0
Luxembourg,LU,Y_LT20,2023,41.0
Luxembourg,LU,Y_LT20,2024,96.41666666666667
Malta,MT,LT80,2015,1706.0
Malta,MT,LT80,2016,1622.0
Malta,MT,LT80,2017,1703.0
Malta,MT,LT80,2018,1774.0
Malta,MT,LT80,2019,1739.0
Malta,MT,LT80,2020,1956.0
Malta,MT,LT80,2021,2007.0
Malta,MT,LT80,2022,2025.0
Malta,MT,LT80,2023,1885.0
Malta,MT,LT80,2024,1943.1020408163265
Malta,MT,TOTAL,2015,3520.0
Malta,MT,TOTAL,2016,3308.0
Malta,MT,TOTAL,2017,3556.0
Malta,MT,TOTAL,2018,3672.0
Malta,MT,TOTAL,2019,3684.0
Malta,MT,TOTAL,2020,4152.0
Malta,MT,TOTAL,2021,4140.0
Malta,MT,TOTAL,2022,4220.0
Malta,MT,TOTAL,2023,4022.0
Malta,MT,TOTAL,2024,4099.510204081633
Malta,MT,Y20-39,2015,61.0
Malta,MT,Y20-39,2016,63.0
Malta,MT,Y20-39,2017,61.0
Malta,MT,Y20-39,2018,71.0
Malta,MT,Y20-39,2019,50.0
Malta,MT,Y20-39,2020,71.0
Malta,MT,Y20-39,2021,50.0
Malta,MT,Y20-39,2022,65.0
Malta,MT,Y20-39,2023,57.0
Malta,MT,Y20-39,2024,63.673469387755105
Malta,MT,Y40-59,2015,266.0
Malta,MT,Y40-59,2016,285.0
Malta,MT,Y40-59,2017,268.0
Malta,MT,Y40-59,2018,280.0
Malta,MT,Y40-59,2019,257.0
Malta,MT,Y40-59,2020,302.0
Malta,MT,Y40-59,2021,296.0
Malta,MT,Y40-59,2022,295.0
Malta,MT,Y40-59,2023,265.0
Malta,MT,Y40-59,2024,230.28571428571428
Malta,MT,Y60-79,2015,1337.0
Malta,MT,Y60-79,2016,1230.0
Malta,MT,Y60-79,2017,1335.0
Malta,MT,Y60-79,2018,1390.0
Malta,MT,Y60-79,2019,1386.0
Malta,MT,Y60-79,2020,1553.0
Malta,MT,Y60-79,2021,1633.0
Malta,MT,Y60-79,2022,1635.0
Malta,MT,Y60-79,2023,1539.0
Malta,MT,Y60-79,2024,1623.6734693877552
Malta,MT,Y_GE80,2015,1814.0
Malta,MT,Y_GE80,2016,1686.0
Malta,MT,Y_GE80,2017,1853.0
Malta,MT,Y_GE80,2018,1898.0
Malta,MT,Y_GE80,2019,1945.0
Malta,MT,Y_GE80,2020,2196.0
Malta,MT,Y_GE80,2021,2133.0
Malta,MT,Y_GE80,2022,2195.0
Malta,MT,Y_GE80,2023,2137.0
Malta,MT,Y_GE80,2024,2156.408163265306
Malta,MT,Y_LT20,2015,42.0
Malta,MT,Y_LT20,2016,44.0
Malta,MT,Y_LT20,2017,39.0
Malta,MT,Y_LT20,2018,33.0
Malta,MT,Y_LT20,2019,46.0
Malta,MT,Y_LT20,2020,30.0
Malta,MT,Y_LT20,2021,28.0
Malta,MT,Y_LT20,2022,30.0
Malta,MT,Y_LT20,2023,24.0
Malta,MT,Y_LT20,2024,25.46938775510204
Montenegro,ME,LT80,2015,3984.0
Montenegro,ME,LT80,2016,3968.0
Montenegro,ME,LT80,2017,3831.0
Montenegro,ME,LT80,2018,3842.0
Montenegro,ME,LT80,2019,3862.0
Montenegro,ME,LT80,2020,4312.0
Montenegro,ME,LT80,2021,5394.0
Montenegro,ME,LT80,2022,4032.0
Montenegro,ME,LT80,2023,3736.0
Montenegro,ME,LT80,2024,3827.2
Montenegro,ME,TOTAL,2015,6452.0
Montenegro,ME,TOTAL,2016,6424.0
Montenegro,ME,TOTAL,2017,6499.0
Montenegro,ME,TOTAL,2018,6479.0
Montenegro,ME,TOTAL,2019,6579.0
Montenegro,ME,TOTAL,2020,7350.0
Montenegro,ME,TOTAL,2021,9115.0
Montenegro,ME,TOTAL,2022,7027.0
Montenegro,ME,TOTAL,2023,6314.0
Montenegro,ME,TOTAL,2024,6458.4
Montenegro,ME,Y20-39,2015,117.0
Montenegro,ME,Y20-39,2016,115.0
Montenegro,ME,Y20-39,2017,141.0
Montenegro,ME,Y20-39,2018,105.0
Montenegro,ME,Y20-39,2019,125.0
Montenegro,ME,Y20-39,2020,124.0
Montenegro,ME,Y20-39,2021,146.0
Montenegro,ME,Y20-39,2022,126.0
Montenegro,ME,Y20-39,2023,124.0
Montenegro,ME,Y20-39,2024,121.82857142857144
Montenegro,ME,Y40-59,2015,827.0
Montenegro,ME,Y40-59,2016,754.0
Montenegro,ME,Y40-59,2017,711.0
Montenegro,ME,Y40-59,2018,775.0
Montenegro,ME,Y40-59,2019,801.0
Montenegro,ME,Y40-59,2020,778.0
Montenegro,ME,Y40-59,2021,968.0
Montenegro,ME,Y40-59,2022,703.0
Montenegro,ME,Y40-59,2023,634.0
Montenegro,ME,Y40-59,2024,661.1428571428571
Montenegro,ME,Y60-79,2015,2998.0
Montenegro,ME,Y60-79,2016,3047.0
Montenegro,ME,Y60-79,2017,2936.0
Montenegro,ME,Y60-79,2018,2925.0
Montenegro,ME,Y60-79,2019,2889.0
Montenegro,ME,Y60-79,2020,3366.0
Montenegro,ME,Y60-79,2021,4247.0
Montenegro,ME,Y60-79,2022,3136.0
Montenegro,ME,Y60-79,2023,2934.0
Montenegro,ME,Y60-79,2024,3007.0857142857144
Montenegro,ME,Y_GE80,2015,2468.0
Montenegro,ME,Y_GE80,2016,2456.0
Montenegro,ME,Y_GE80,2017,2668.0
Montenegro,ME,Y_GE80,2018,2637.0
Montenegro,ME,Y_GE80,2019,2717.0
Montenegro,ME,Y_GE80,2020,3038.0
Montenegro,ME,Y_GE80,2021,3721.0
Montenegro,ME,Y_GE80,2022,2995.0
Montenegro,ME,Y_GE80,2023,2578.0
Montenegro,ME,Y_GE80,2024,2631.2
Montenegro,ME,Y_LT20,2015,42.0
Montenegro,ME,Y_LT20,2016,52.0
Montenegro,ME,Y_LT20,2017,43.0
Montenegro,ME,Y_LT20,2018,37.0
Montenegro,ME,Y_LT20,2019,47.0
Montenegro,ME,Y_LT20,2020,44.0
Montenegro,ME,Y_LT20,2021,33.0
Montenegro,ME,Y_LT20,2022,67.0
Montenegro,ME,Y_LT20,2023,44.0
Montenegro,ME,Y_LT20,2024,37.142857142857146
Netherlands,NL,LT80,2015,67008.0
Netherlands,NL,LT80,2016,66283.0
Netherlands,NL,LT80,2017,65932.0
Netherlands,NL,LT80,2018,67335.0
Netherlands,NL,LT80,2019,66706.0
Netherlands,NL,LT80,2020,74024.0
Netherlands,NL,LT80,2021,75939.0
Netherlands,NL,LT80,2022,74573.0
Netherlands,NL,LT80,2023,73937.0
Netherlands,NL,LT80,2024,73762.5306122449
Netherlands,NL,TOTAL,2015,149732.0
Netherlands,NL,TOTAL,2016,148209.0
Netherlands,NL,TOTAL,2017,149745.0
Netherlands,NL,TOTAL,2018,152907.0
Netherlands,NL,TOTAL,2019,151483.0
Netherlands,NL,TOTAL,2020,171277.0
Netherlands,NL,TOTAL,2021,170184.0
Netherlands,NL,TOTAL,2022,169159.0
Netherlands,NL,TOTAL,2023,168815.0
Netherlands,NL,TOTAL,2024,170588.6530612245
Netherlands,NL,Y20-39,2015,1686.0
Netherlands,NL,Y20-39,2016,1706.0
Netherlands,NL,Y20-39,2017,1690.0
Netherlands,NL,Y20-39,2018,1714.0
Netherlands,NL,Y20-39,2019,1741.0
Netherlands,NL,Y20-39,2020,1843.0
Netherlands,NL,Y20-39,2021,1902.0
Netherlands,NL,Y20-39,2022,1916.0
Netherlands,NL,Y20-39,2023,1955.0
Netherlands,NL,Y20-39,2024,2017.3877551020407
Netherlands,NL,Y40-59,2015,11916.0
Netherlands,NL,Y40-59,2016,11688.0
Netherlands,NL,Y40-59,2017,11216.0
Netherlands,NL,Y40-59,2018,11053.0
Netherlands,NL,Y40-59,2019,10686.0
Netherlands,NL,Y40-59,2020,11085.0
Netherlands,NL,Y40-59,2021,11482.0
Netherlands,NL,Y40-59,2022,11123.0
Netherlands,NL,Y40-59,2023,10487.0
Netherlands,NL,Y40-59,2024,10305.551020408164
Netherlands,NL,Y60-79,2015,52427.0
Netherlands,NL,Y60-79,2016,51896.0
Netherlands,NL,Y60-79,2017,51960.0
Netherlands,NL,Y60-79,2018,53577.0
Netherlands,NL,Y60-79,2019,53267.0
Netherlands,NL,Y60-79,2020,60046.0
Netherlands,NL,Y60-79,2021,61592.0
Netherlands,NL,Y60-79,2022,60517.0
Netherlands,NL,Y60-79,2023,60470.0
Netherlands,NL,Y60-79,2024,60448.4081632653
Netherlands,NL,Y_GE80,2015,82823.0
Netherlands,NL,Y_GE80,2016,81926.0
Netherlands,NL,Y_GE80,2017,83813.0
Netherlands,NL,Y_GE80,2018,85572.0
Netherlands,NL,Y_GE80,2019,84777.0
Netherlands,NL,Y_GE80,2020,97253.0
Netherlands,NL,Y_GE80,2021,94245.0
Netherlands,NL,Y_GE80,2022,94586.0
Netherlands,NL,Y_GE80,2023,94878.0
Netherlands,NL,Y_GE80,2024,96826.12244897959
Netherlands,NL,Y_LT20,2015,979.0
Netherlands,NL,Y_LT20,2016,993.0
Netherlands,NL,Y_LT20,2017,1066.0
Netherlands,NL,Y_LT20,2018,991.0
Netherlands,NL,Y_LT20,2019,1012.0
Netherlands,NL,Y_LT20,2020,1050.0
Netherlands,NL,Y_LT20,2021,963.0
Netherlands,NL,Y_LT20,2022,1017.0
Netherlands,NL,Y_LT20,2023,1025.0
Netherlands,NL,Y_LT20,2024,991.1836734693877
Norway,NO,LT80,2015,17173.0
Norway,NO,LT80,2016,17077.0
Norway,NO,LT80,2017,17073.0
Norway,NO,LT80,2018,17332.0
Norway,NO,LT80,2019,17375.0
Norway,NO,LT80,2020,17687.0
Norway,NO,LT80,2021,17969.0
Norway,NO,LT80,2022,19467.0
Norway,NO,LT80,2023,18945.0
Norway,NO,LT80,2024,18928.0
Norway,NO,TOTAL,2015,41531.0
Norway,NO,TOTAL,2016,40442.0
Norway,NO,TOTAL,2017,40641.0
Norway,NO,TOTAL,2018,40733.0
Norway,NO,TOTAL,2019,40523.0
Norway,NO,TOTAL,2020,41211.0
Norway,NO,TOTAL,2021,41936.0
Norway,NO,TOTAL,2022,45594.0
Norway,NO,TOTAL,2023,43553.0
Norway,NO,TOTAL,2024,43833.0
Norway,NO,Y20-39,2015,701.0
Norway,NO,Y20-39,2016,703.0
Norway,NO,Y20-39,2017,662.0
Norway,NO,Y20-39,2018,703.0
Norway,NO,Y20-39,2019,702.0
Norway,NO,Y20-39,2020,696.0
Norway,NO,Y20-39,2021,634.0
Norway,NO,Y20-39,2022,663.0
Norway,NO,Y20-39,2023,773.0
Norway,NO,Y20-39,2024,696.0
Norway,NO,Y40-59,2015,3085.0
Norway,NO,Y40-59,2016,2996.0
Norway,NO,Y40-59,2017,2850.0
Norway,NO,Y40-59,2018,2864.0
Norway,NO,Y40-59,2019,2742.0
Norway,NO,Y40-59,2020,2805.0
Norway,NO,Y40-59,2021,2759.0
Norway,NO,Y40-59,2022,2960.0
Norway,NO,Y40-59,2023,2847.0
Norway,NO,Y40-59,2024,2787.0
Norway,NO,Y60-79,2015,13115.0
Norway,NO,Y60-79,2016,13102.0
Norway,NO,Y60-79,2017,13276.0
Norway,NO,Y60-79,2018,13512.0
Norway,NO,Y60-79,2019,13659.0
Norway,NO,Y60-79,2020,13928.0
Norway,NO,Y60-79,2021,14326.0
Norway,NO,Y60-79,2022,15596.0
Norway,NO,Y60-79,2023,15035.0
Norway,NO,Y60-79,2024,15171.0
Norway,NO,Y_GE80,2015,24358.0
Norway,NO,Y_GE80,2016,23365.0
Norway,NO,Y_GE80,2017,23568.0
Norway,NO,Y_GE80,2018,23401.0
Norway,NO,Y_GE80,2019,23148.0
Norway,NO,Y_GE80,2020,23524.0
Norway,NO,Y_GE80,2021,23967.0
Norway,NO,Y_GE80,2022,26127.0
Norway,NO,Y_GE80,2023,24608.0
Norway,NO,Y_GE80,2024,24905.0
Norway,NO,Y_LT20,2015,272.0
Norway,NO,Y_LT20,2016,276.0
Norway,NO,Y_LT20,2017,285.0
Norway,NO,Y_LT20,2018,253.0
Norway,NO,Y_LT20,2019,272.0
Norway,NO,Y_LT20,2020,258.0
Norway,NO,Y_LT20,2021,250.0
Norway,NO,Y_LT20,2022,248.0
Norway,NO,Y_LT20,2023,290.0
Norway,NO,Y_LT20,2024,274.0
Poland,PL,LT80,2015,231770.0
Poland,PL,LT80,2016,223522.0
Poland,PL,LT80,2017,227857.0
Poland,PL,LT80,2018,233000.0
Poland,PL,LT80,2019,231905.0
Poland,PL,LT80,2020,268954.0
Poland,PL,LT80,2021,298300.0
Poland,PL,LT80,2022,254059.0
Poland,PL,LT80,2023,235892.0
Poland,PL,LT80,2024,233419.0
Poland,PL,TOTAL,2015,401852.0
Poland,PL,TOTAL,2016,386953.0
Poland,PL,TOTAL,2017,402533.0
Poland,PL,TOTAL,2018,411312.0
Poland,PL,TOTAL,2019,407624.0
Poland,PL,TOTAL,2020,485604.0
Poland,PL,TOTAL,2021,518700.0
Poland,PL,TOTAL,2022,447053.0
Poland,PL,TOTAL,2023,407901.0
Poland,PL,TOTAL,2024,402543.0
Poland,PL,Y20-39,2015,10287.0
Poland,PL,Y20-39,2016,9973.0
Poland,PL,Y20-39,2017,9946.0
Poland,PL,Y20-39,2018,10029.0
Poland,PL,Y20-39,2019,9924.0
Poland,PL,Y20-39,2020,10473.0
Poland,PL,Y20-39,2021,11062.0
Poland,PL,Y20-39,2022,10425.0
Poland,PL,Y20-39,2023,9176.0
Poland,PL,Y20-39,2024,8512.0
Poland,PL,Y40-59,2015,55357.0
Poland,PL,Y40-59,2016,51995.0
Poland,PL,Y40-59,2017,50647.0
Poland,PL,Y40-59,2018,49518.0
Poland,PL,Y40-59,2019,47140.0
Poland,PL,Y40-59,2020,50411.0
Poland,PL,Y40-59,2021,55128.0
Poland,PL,Y40-59,2022,47088.0
Poland,PL,Y40-59,2023,42716.0
Poland,PL,Y40-59,2024,41711.0
Poland,PL,Y60-79,2015,163134.0
Poland,PL,Y60-79,2016,158714.0
Poland,PL,Y60-79,2017,164375.0
Poland,PL,Y60-79,2018,170615.0
Poland,PL,Y60-79,2019,172192.0
Poland,PL,Y60-79,2020,205668.0
Poland,PL,Y60-79,2021,229497.0
Poland,PL,Y60-79,2022,193978.0
Poland,PL,Y60-79,2023,181643.0
Poland,PL,Y60-79,2024,181038.0
Poland,PL,Y_GE80,2015,170082.0
Poland,PL,Y_GE80,2016,163431.0
Poland,PL,Y_GE80,2017,174676.0
