name,abbr,agegrp,year,deaths
Poland,PL,Y_GE80,2018,178312.0
Poland,PL,Y_GE80,2019,175719.0
Poland,PL,Y_GE80,2020,216650.0
Poland,PL,Y_GE80,2021,220400.0
Poland,PL,Y_GE80,2022,192994.0
Poland,PL,Y_GE80,2023,172009.0
Poland,PL,Y_GE80,2024,169124.0
Poland,PL,Y_LT20,2015,2992.0
Poland,PL,Y_LT20,2016,2840.0
Poland,PL,Y_LT20,2017,2889.0
Poland,PL,Y_LT20,2018,2838.0
Poland,PL,Y_LT20,2019,2649.0
Poland,PL,Y_LT20,2020,2402.0
Poland,PL,Y_LT20,2021,2613.0
Poland,PL,Y_LT20,2022,2568.0
Poland,PL,Y_LT20,2023,2357.0
Poland,PL,Y_LT20,2024,2158.0
Portugal,PT,LT80,2015,46735.0
Portugal,PT,LT80,2016,46248.0
Portugal,PT,LT80,2017,45228.0
Portugal,PT,LT80,2018,45842.0
Portugal,PT,LT80,2019,44972.0
Portugal,PT,LT80,2020,49628.0
Portugal,PT,LT80,2021,49720.0
Portugal,PT,LT80,2022,48652.0
Portugal,PT,LT80,2023,46971.0
Portugal,PT,LT80,2024,45956.3
Portugal,PT,TOTAL,2015,110665.0
Portugal,PT,TOTAL,2016,110028.0
Portugal,PT,TOTAL,2017,109283.0
Portugal,PT,TOTAL,2018,112692.0
Portugal,PT,TOTAL,2019,111474.0
Portugal,PT,TOTAL,2020,125427.0
Portugal,PT,TOTAL,2021,124175.0
Portugal,PT,TOTAL,2022,124007.0
Portugal,PT,TOTAL,2023,117873.0
Portugal,PT,TOTAL,2024,117438.1
Portugal,PT,Y20-39,2015,1374.0
Portugal,PT,Y20-39,2016,1229.0
Portugal,PT,Y20-39,2017,1311.0
Portugal,PT,Y20-39,2018,1206.0
Portugal,PT,Y20-39,2019,1245.0
Portugal,PT,Y20-39,2020,1302.0
Portugal,PT,Y20-39,2021,1238.0
Portugal,PT,Y20-39,2022,1253.0
Portugal,PT,Y20-39,2023,1250.0
Portugal,PT,Y20-39,2024,1300.0
Portugal,PT,Y40-59,2015,9598.0
Portugal,PT,Y40-59,2016,9533.0
Portugal,PT,Y40-59,2017,9528.0
Portugal,PT,Y40-59,2018,9357.0
Portugal,PT,Y40-59,2019,9013.0
Portugal,PT,Y40-59,2020,9725.0
Portugal,PT,Y40-59,2021,9436.0
Portugal,PT,Y40-59,2022,9140.0
Portugal,PT,Y40-59,2023,8741.0
Portugal,PT,Y40-59,2024,8420.1
Portugal,PT,Y60-79,2015,35234.0
Portugal,PT,Y60-79,2016,34942.0
Portugal,PT,Y60-79,2017,33902.0
Portugal,PT,Y60-79,2018,34723.0
Portugal,PT,Y60-79,2019,34212.0
Portugal,PT,Y60-79,2020,38138.0
Portugal,PT,Y60-79,2021,38593.0
Portugal,PT,Y60-79,2022,37758.0
Portugal,PT,Y60-79,2023,36478.0
Portugal,PT,Y60-79,2024,35773.4
Portugal,PT,Y_GE80,2015,63916.0
Portugal,PT,Y_GE80,2016,63768.0
Portugal,PT,Y_GE80,2017,64039.0
Portugal,PT,Y_GE80,2018,66842.0
Portugal,PT,Y_GE80,2019,66494.0
Portugal,PT,Y_GE80,2020,75781.0
Portugal,PT,Y_GE80,2021,74444.0
Portugal,PT,Y_GE80,2022,75337.0
Portugal,PT,Y_GE80,2023,70888.0
Portugal,PT,Y_GE80,2024,71467.5
Portugal,PT,Y_LT20,2015,529.0
Portugal,PT,Y_LT20,2016,544.0
Portugal,PT,Y_LT20,2017,487.0
Portugal,PT,Y_LT20,2018,556.0
Portugal,PT,Y_LT20,2019,502.0
Portugal,PT,Y_LT20,2020,463.0
Portugal,PT,Y_LT20,2021,453.0
Portugal,PT,Y_LT20,2022,501.0
Portugal,PT,Y_LT20,2023,502.0
Portugal,PT,Y_LT20,2024,462.8
Romania,RO,LT80,2015,157655.0
Romania,RO,LT80,2016,151754.0
Romania,RO,LT80,2017,152081.0
Romania,RO,LT80,2018,152087.0
Romania,RO,LT80,2019,150287.0
Romania,RO,LT80,2020,173964.0
Romania,RO,LT80,2021,196592.0
Romania,RO,LT80,2022,154330.0
Romania,RO,LT80,2023,140182.0
Romania,RO,LT80,2024,124674.23255813954
Romania,RO,TOTAL,2015,267209.0
Romania,RO,TOTAL,2016,257033.0
Romania,RO,TOTAL,2017,261217.0
Romania,RO,TOTAL,2018,263222.0
Romania,RO,TOTAL,2019,260235.0
Romania,RO,TOTAL,2020,301427.0
Romania,RO,TOTAL,2021,334154.0
Romania,RO,TOTAL,2022,270189.0
Romania,RO,TOTAL,2023,240379.0
Romania,RO,TOTAL,2024,214870.0465116279
Romania,RO,Y20-39,2015,5312.0
Romania,RO,Y20-39,2016,4802.0
Romania,RO,Y20-39,2017,4742.0
Romania,RO,Y20-39,2018,4476.0
Romania,RO,Y20-39,2019,4446.0
Romania,RO,Y20-39,2020,4590.0
Romania,RO,Y20-39,2021,4912.0
Romania,RO,Y20-39,2022,3946.0
Romania,RO,Y20-39,2023,3719.0
Romania,RO,Y20-39,2024,3353.3953488372094
Romania,RO,Y40-59,2015,34724.0
Romania,RO,Y40-59,2016,33660.0
Romania,RO,Y40-59,2017,32882.0
Romania,RO,Y40-59,2018,32970.0
Romania,RO,Y40-59,2019,32780.0
Romania,RO,Y40-59,2020,35575.0
Romania,RO,Y40-59,2021,39860.0
Romania,RO,Y40-59,2022,32326.0
Romania,RO,Y40-59,2023,29928.0
Romania,RO,Y40-59,2024,26534.511627906977
Romania,RO,Y60-79,2015,114826.0
Romania,RO,Y60-79,2016,110746.0
Romania,RO,Y60-79,2017,111935.0
Romania,RO,Y60-79,2018,112352.0
Romania,RO,Y60-79,2019,110844.0
Romania,RO,Y60-79,2020,131751.0
Romania,RO,Y60-79,2021,149810.0
Romania,RO,Y60-79,2022,116125.0
Romania,RO,Y60-79,2023,104763.0
Romania,RO,Y60-79,2024,93222.69767441861
Romania,RO,Y_GE80,2015,109554.0
Romania,RO,Y_GE80,2016,105279.0
Romania,RO,Y_GE80,2017,109136.0
Romania,RO,Y_GE80,2018,111135.0
Romania,RO,Y_GE80,2019,109948.0
Romania,RO,Y_GE80,2020,127463.0
Romania,RO,Y_GE80,2021,137562.0
Romania,RO,Y_GE80,2022,115859.0
Romania,RO,Y_GE80,2023,100197.0
Romania,RO,Y_GE80,2024,90195.81395348837
Romania,RO,Y_LT20,2015,2793.0
Romania,RO,Y_LT20,2016,2546.0
Romania,RO,Y_LT20,2017,2522.0
Romania,RO,Y_LT20,2018,2289.0
Romania,RO,Y_LT20,2019,2217.0
Romania,RO,Y_LT20,2020,2048.0
Romania,RO,Y_LT20,2021,2010.0
Romania,RO,Y_LT20,2022,1933.0
Romania,RO,Y_LT20,2023,1772.0
Romania,RO,Y_LT20,2024,1563.6279069767443
Serbia,RS,LT80,2015,61298.0
Serbia,RS,LT80,2016,57652.0
Serbia,RS,LT80,2017,58372.0
Serbia,RS,LT80,2018,57007.0
Serbia,RS,LT80,2019,57281.0
Serbia,RS,LT80,2020,68804.0
Serbia,RS,LT80,2021,78817.0
Serbia,RS,LT80,2022,59013.0
Serbia,RS,LT80,2023,38115.0
Serbia,RS,LT80,2024,55503.914893617024
Serbia,RS,TOTAL,2015,105568.0
Serbia,RS,TOTAL,2016,100371.0
Serbia,RS,TOTAL,2017,103140.0
Serbia,RS,TOTAL,2018,101011.0
Serbia,RS,TOTAL,2019,100889.0
Serbia,RS,TOTAL,2020,119045.0
Serbia,RS,TOTAL,2021,135828.0
Serbia,RS,TOTAL,2022,104410.0
Serbia,RS,TOTAL,2023,94513.0
Serbia,RS,TOTAL,2024,95031.65957446808
Serbia,RS,Y20-39,2015,1538.0
Serbia,RS,Y20-39,2016,1352.0
Serbia,RS,Y20-39,2017,1370.0
Serbia,RS,Y20-39,2018,1262.0
Serbia,RS,Y20-39,2019,1256.0
Serbia,RS,Y20-39,2020,1406.0
Serbia,RS,Y20-39,2021,1617.0
Serbia,RS,Y20-39,2022,1359.0
Serbia,RS,Y20-39,2023,812.0
Serbia,RS,Y20-39,2024,1147.3191489361702
Serbia,RS,Y40-59,2015,10981.0
Serbia,RS,Y40-59,2016,10091.0
Serbia,RS,Y40-59,2017,10036.0
Serbia,RS,Y40-59,2018,9611.0
Serbia,RS,Y40-59,2019,9566.0
Serbia,RS,Y40-59,2020,11422.0
Serbia,RS,Y40-59,2021,12407.0
Serbia,RS,Y40-59,2022,9234.0
Serbia,RS,Y40-59,2023,5903.0
Serbia,RS,Y40-59,2024,8649.702127659575
Serbia,RS,Y60-79,2015,48167.0
Serbia,RS,Y60-79,2016,45623.0
Serbia,RS,Y60-79,2017,46395.0
Serbia,RS,Y60-79,2018,45571.0
Serbia,RS,Y60-79,2019,45906.0
Serbia,RS,Y60-79,2020,55428.0
Serbia,RS,Y60-79,2021,64262.0
Serbia,RS,Y60-79,2022,47981.0
Serbia,RS,Y60-79,2023,31057.0
Serbia,RS,Y60-79,2024,45175.82978723404
Serbia,RS,Y_GE80,2015,44232.0
Serbia,RS,Y_GE80,2016,42679.0
Serbia,RS,Y_GE80,2017,44717.0
Serbia,RS,Y_GE80,2018,43955.0
Serbia,RS,Y_GE80,2019,43558.0
Serbia,RS,Y_GE80,2020,50165.0
Serbia,RS,Y_GE80,2021,56944.0
Serbia,RS,Y_GE80,2022,45365.0
Serbia,RS,Y_GE80,2023,27665.0
Serbia,RS,Y_GE80,2024,39511.14893617021
Serbia,RS,Y_LT20,2015,612.0
Serbia,RS,Y_LT20,2016,586.0
Serbia,RS,Y_LT20,2017,571.0
Serbia,RS,Y_LT20,2018,563.0
Serbia,RS,Y_LT20,2019,553.0
Serbia,RS,Y_LT20,2020,548.0
Serbia,RS,Y_LT20,2021,531.0
Serbia,RS,Y_LT20,2022,439.0
Serbia,RS,Y_LT20,2023,343.0
Serbia,RS,Y_LT20,2024,531.063829787234
Slovakia,SK,LT80,2015,32980.0
Slovakia,SK,LT80,2016,31433.0
Slovakia,SK,LT80,2017,32164.0
Slovakia,SK,LT80,2018,32767.0
Slovakia,SK,LT80,2019,32479.0
Slovakia,SK,LT80,2020,36392.0
Slovakia,SK,LT80,2021,45769.0
Slovakia,SK,LT80,2022,35876.0
Slovakia,SK,LT80,2023,33164.0
Slovakia,SK,LT80,2024,32272.0
Slovakia,SK,TOTAL,2015,54747.0
Slovakia,SK,TOTAL,2016,52085.0
Slovakia,SK,TOTAL,2017,53702.0
Slovakia,SK,TOTAL,2018,54137.0
Slovakia,SK,TOTAL,2019,53115.0
Slovakia,SK,TOTAL,2020,60265.0
Slovakia,SK,TOTAL,2021,72964.0
Slovakia,SK,TOTAL,2022,59359.0
Slovakia,SK,TOTAL,2023,53953.0
Slovakia,SK,TOTAL,2024,53260.0
Slovakia,SK,Y20-39,2015,1314.0
Slovakia,SK,Y20-39,2016,1221.0
Slovakia,SK,Y20-39,2017,1186.0
Slovakia,SK,Y20-39,2018,1198.0
Slovakia,SK,Y20-39,2019,1217.0
Slovakia,SK,Y20-39,2020,1172.0
Slovakia,SK,Y20-39,2021,1364.0
Slovakia,SK,Y20-39,2022,1203.0
Slovakia,SK,Y20-39,2023,1119.0
Slovakia,SK,Y20-39,2024,1106.0
Slovakia,SK,Y40-59,2015,7683.0
Slovakia,SK,Y40-59,2016,6955.0
Slovakia,SK,Y40-59,2017,6971.0
Slovakia,SK,Y40-59,2018,7032.0
Slovakia,SK,Y40-59,2019,6647.0
Slovakia,SK,Y40-59,2020,7008.0
Slovakia,SK,Y40-59,2021,8707.0
Slovakia,SK,Y40-59,2022,6957.0
Slovakia,SK,Y40-59,2023,6322.0
Slovakia,SK,Y40-59,2024,6042.0
Slovakia,SK,Y60-79,2015,23432.0
Slovakia,SK,Y60-79,2016,22749.0
Slovakia,SK,Y60-79,2017,23513.0
Slovakia,SK,Y60-79,2018,24017.0
Slovakia,SK,Y60-79,2019,24100.0
Slovakia,SK,Y60-79,2020,27681.0
Slovakia,SK,Y60-79,2021,35219.0
Slovakia,SK,Y60-79,2022,27223.0
Slovakia,SK,Y60-79,2023,25249.0
Slovakia,SK,Y60-79,2024,24677.0
Slovakia,SK,Y_GE80,2015,21767.0
Slovakia,SK,Y_GE80,2016,20652.0
Slovakia,SK,Y_GE80,2017,21538.0
Slovakia,SK,Y_GE80,2018,21370.0
Slovakia,SK,Y_GE80,2019,20636.0
Slovakia,SK,Y_GE80,2020,23873.0
Slovakia,SK,Y_GE80,2021,27195.0
Slovakia,SK,Y_GE80,2022,23483.0
Slovakia,SK,Y_GE80,2023,20789.0
Slovakia,SK,Y_GE80,2024,20988.0
Slovakia,SK,Y_LT20,2015,551.0
Slovakia,SK,Y_LT20,2016,508.0
Slovakia,SK,Y_LT20,2017,494.0
Slovakia,SK,Y_LT20,2018,520.0
Slovakia,SK,Y_LT20,2019,515.0
Slovakia,SK,Y_LT20,2020,531.0
Slovakia,SK,Y_LT20,2021,479.0
Slovakia,SK,Y_LT20,2022,493.0
Slovakia,SK,Y_LT20,2023,474.0
Slovakia,SK,Y_LT20,2024,447.0
Slovenia,SI,LT80,2015,9817.0
Slovenia,SI,LT80,2016,9256.0
Slovenia,SI,LT80,2017,9540.0
Slovenia,SI,LT80,2018,9543.0
Slovenia,SI,LT80,2019,9534.0
Slovenia,SI,LT80,2020,10454.0
Slovenia,SI,LT80,2021,10693.0
Slovenia,SI,LT80,2022,9964.0
Slovenia,SI,LT80,2023,9556.0
Slovenia,SI,LT80,2024,9189.44
Slovenia,SI,TOTAL,2015,20184.0
Slovenia,SI,TOTAL,2016,19577.0
Slovenia,SI,TOTAL,2017,20436.0
Slovenia,SI,TOTAL,2018,20428.0
Slovenia,SI,TOTAL,2019,20547.0
Slovenia,SI,TOTAL,2020,24405.0
Slovenia,SI,TOTAL,2021,23089.0
Slovenia,SI,TOTAL,2022,22441.0
Slovenia,SI,TOTAL,2023,21472.0
Slovenia,SI,TOTAL,2024,21208.72
Slovenia,SI,Y20-39,2015,314.0
Slovenia,SI,Y20-39,2016,307.0
Slovenia,SI,Y20-39,2017,267.0
Slovenia,SI,Y20-39,2018,259.0
Slovenia,SI,Y20-39,2019,280.0
Slovenia,SI,Y20-39,2020,248.0
Slovenia,SI,Y20-39,2021,243.0
Slovenia,SI,Y20-39,2022,283.0
Slovenia,SI,Y20-39,2023,240.0
Slovenia,SI,Y20-39,2024,231.92
Slovenia,SI,Y40-59,2015,1984.0
Slovenia,SI,Y40-59,2016,1826.0
Slovenia,SI,Y40-59,2017,1805.0
Slovenia,SI,Y40-59,2018,1710.0
Slovenia,SI,Y40-59,2019,1638.0
Slovenia,SI,Y40-59,2020,1795.0
Slovenia,SI,Y40-59,2021,1817.0
Slovenia,SI,Y40-59,2022,1639.0
Slovenia,SI,Y40-59,2023,1601.0
Slovenia,SI,Y40-59,2024,1450.8
Slovenia,SI,Y60-79,2015,7424.0
Slovenia,SI,Y60-79,2016,7017.0
Slovenia,SI,Y60-79,2017,7385.0
Slovenia,SI,Y60-79,2018,7484.0
Slovenia,SI,Y60-79,2019,7527.0
Slovenia,SI,Y60-79,2020,8335.0
Slovenia,SI,Y60-79,2021,8547.0
Slovenia,SI,Y60-79,2022,7958.0
Slovenia,SI,Y60-79,2023,7632.0
Slovenia,SI,Y60-79,2024,7426.64
Slovenia,SI,Y_GE80,2015,10367.0
Slovenia,SI,Y_GE80,2016,10321.0
Slovenia,SI,Y_GE80,2017,10896.0
Slovenia,SI,Y_GE80,2018,10885.0
Slovenia,SI,Y_GE80,2019,11013.0
Slovenia,SI,Y_GE80,2020,13951.0
Slovenia,SI,Y_GE80,2021,12396.0
Slovenia,SI,Y_GE80,2022,12477.0
Slovenia,SI,Y_GE80,2023,11916.0
Slovenia,SI,Y_GE80,2024,12019.28
Slovenia,SI,Y_LT20,2015,95.0
Slovenia,SI,Y_LT20,2016,106.0
Slovenia,SI,Y_LT20,2017,83.0
Slovenia,SI,Y_LT20,2018,90.0
Slovenia,SI,Y_LT20,2019,89.0
Slovenia,SI,Y_LT20,2020,76.0
Slovenia,SI,Y_LT20,2021,86.0
Slovenia,SI,Y_LT20,2022,84.0
Slovenia,SI,Y_LT20,2023,83.0
Slovenia,SI,Y_LT20,2024,80.08
Spain,ES,LT80,2015,161620.0
Spain,ES,LT80,2016,154389.0
Spain,ES,LT80,2017,154772.0
Spain,ES,LT80,2018,156613.0
Spain,ES,LT80,2019,156054.0
Spain,ES,LT80,2020,182764.0
Spain,ES,LT80,2021,174098.0
Spain,ES,LT80,2022,174839.0
Spain,ES,LT80,2023,169854.0
Spain,ES,LT80,2024,167187.58333333334
Spain,ES,TOTAL,2015,427851.0
Spain,ES,TOTAL,2016,406128.0
Spain,ES,TOTAL,2017,420589.0
Spain,ES,TOTAL,2018,423994.0
Spain,ES,TOTAL,2019,414914.0
Spain,ES,TOTAL,2020,498856.0
Spain,ES,TOTAL,2021,447772.0
Spain,ES,TOTAL,2022,460480.0
Spain,ES,TOTAL,2023,434788.0
Spain,ES,TOTAL,2024,434187.0
Spain,ES,Y20-39,2015,4666.0
Spain,ES,Y20-39,2016,4414.0
Spain,ES,Y20-39,2017,4431.0
Spain,ES,Y20-39,2018,4318.0
Spain,ES,Y20-39,2019,4091.0
Spain,ES,Y20-39,2020,4482.0
Spain,ES,Y20-39,2021,4390.0
Spain,ES,Y20-39,2022,4328.0
Spain,ES,Y20-39,2023,4320.0
Spain,ES,Y20-39,2024,4058.1666666666665
Spain,ES,Y40-59,2015,34865.0
Spain,ES,Y40-59,2016,33521.0
Spain,ES,Y40-59,2017,33468.0
Spain,ES,Y40-59,2018,33376.0
Spain,ES,Y40-59,2019,32817.0
Spain,ES,Y40-59,2020,35755.0
Spain,ES,Y40-59,2021,34315.0
Spain,ES,Y40-59,2022,33826.0
Spain,ES,Y40-59,2023,32459.0
Spain,ES,Y40-59,2024,31507.666666666668
Spain,ES,Y60-79,2015,119973.0
Spain,ES,Y60-79,2016,114403.0
Spain,ES,Y60-79,2017,114851.0
Spain,ES,Y60-79,2018,116958.0
Spain,ES,Y60-79,2019,117257.0
Spain,ES,Y60-79,2020,140764.0
Spain,ES,Y60-79,2021,133574.0
Spain,ES,Y60-79,2022,134722.0
Spain,ES,Y60-79,2023,131192.0
Spain,ES,Y60-79,2024,129653.33333333333
Spain,ES,Y_GE80,2015,266231.0
Spain,ES,Y_GE80,2016,251739.0
Spain,ES,Y_GE80,2017,265817.0
Spain,ES,Y_GE80,2018,267381.0
Spain,ES,Y_GE80,2019,258860.0
Spain,ES,Y_GE80,2020,312030.0
Spain,ES,Y_GE80,2021,273670.0
Spain,ES,Y_GE80,2022,285641.0
Spain,ES,Y_GE80,2023,264895.0
Spain,ES,Y_GE80,2024,266965.8333333333
Spain,ES,Y_LT20,2015,2116.0
Spain,ES,Y_LT20,2016,2051.0
Spain,ES,Y_LT20,2017,2022.0
Spain,ES,Y_LT20,2018,1961.0
Spain,ES,Y_LT20,2019,1889.0
Spain,ES,Y_LT20,2020,1763.0
Spain,ES,Y_LT20,2021,1819.0
Spain,ES,Y_LT20,2022,1963.0
Spain,ES,Y_LT20,2023,1883.0
Spain,ES,Y_LT20,2024,1968.4166666666667
Sweden,SE,LT80,2015,36536.0
Sweden,SE,LT80,2016,35317.0
Sweden,SE,LT80,2017,35183.0
Sweden,SE,LT80,2018,35633.0
Sweden,SE,LT80,2019,34215.0
Sweden,SE,LT80,2020,37704.0
Sweden,SE,LT80,2021,35887.0
Sweden,SE,LT80,2022,35465.0
Sweden,SE,LT80,2023,34944.0
Sweden,SE,LT80,2024,32371.529411764706
Sweden,SE,TOTAL,2015,91580.0
Sweden,SE,TOTAL,2016,88548.0
Sweden,SE,TOTAL,2017,89403.0
Sweden,SE,TOTAL,2018,89414.0
Sweden,SE,TOTAL,2019,85936.0
Sweden,SE,TOTAL,2020,96950.0
Sweden,SE,TOTAL,2021,88566.0
Sweden,SE,TOTAL,2022,90881.0
Sweden,SE,TOTAL,2023,90357.0
Sweden,SE,TOTAL,2024,86822.66666666667
Sweden,SE,Y20-39,2015,1322.0
Sweden,SE,Y20-39,2016,1198.0
Sweden,SE,Y20-39,2017,1241.0
Sweden,SE,Y20-39,2018,1261.0
Sweden,SE,Y20-39,2019,1130.0
Sweden,SE,Y20-39,2020,1146.0
Sweden,SE,Y20-39,2021,1108.0
Sweden,SE,Y20-39,2022,1080.0
Sweden,SE,Y20-39,2023,1136.0
Sweden,SE,Y20-39,2024,950.2745098039215
Sweden,SE,Y40-59,2015,5198.0
Sweden,SE,Y40-59,2016,4833.0
Sweden,SE,Y40-59,2017,4685.0
Sweden,SE,Y40-59,2018,4559.0
Sweden,SE,Y40-59,2019,4368.0
Sweden,SE,Y40-59,2020,4619.0
Sweden,SE,Y40-59,2021,4482.0
Sweden,SE,Y40-59,2022,4300.0
Sweden,SE,Y40-59,2023,4260.0
Sweden,SE,Y40-59,2024,3927.529411764706
Sweden,SE,Y60-79,2015,29449.0
Sweden,SE,Y60-79,2016,28743.0
Sweden,SE,Y60-79,2017,28721.0
Sweden,SE,Y60-79,2018,29286.0
Sweden,SE,Y60-79,2019,28237.0
Sweden,SE,Y60-79,2020,31380.0
Sweden,SE,Y60-79,2021,29825.0
Sweden,SE,Y60-79,2022,29571.0
Sweden,SE,Y60-79,2023,29060.0
Sweden,SE,Y60-79,2024,27050.196078431374
Sweden,SE,Y_GE80,2015,55044.0
Sweden,SE,Y_GE80,2016,53231.0
Sweden,SE,Y_GE80,2017,54220.0
Sweden,SE,Y_GE80,2018,53781.0
Sweden,SE,Y_GE80,2019,51721.0
Sweden,SE,Y_GE80,2020,59246.0
Sweden,SE,Y_GE80,2021,52679.0
Sweden,SE,Y_GE80,2022,55416.0
Sweden,SE,Y_GE80,2023,55413.0
Sweden,SE,Y_GE80,2024,54451.13725490196
Sweden,SE,Y_LT20,2015,567.0
Sweden,SE,Y_LT20,2016,543.0
Sweden,SE,Y_LT20,2017,536.0
Sweden,SE,Y_LT20,2018,527.0
Sweden,SE,Y_LT20,2019,480.0
Sweden,SE,Y_LT20,2020,559.0
Sweden,SE,Y_LT20,2021,472.0
Sweden,SE,Y_LT20,2022,514.0
Sweden,SE,Y_LT20,2023,488.0
Sweden,SE,Y_LT20,2024,443.52941176470586
Switzerland,CH,LT80,2015,26470.0
Switzerland,CH,LT80,2016,24857.0
Switzerland,CH,LT80,2017,25352.0
Switzerland,CH,LT80,2018,25489.0
Switzerland,CH,LT80,2019,25498.0
Switzerland,CH,LT80,2020,27138.0
Switzerland,CH,LT80,2021,27063.0
Switzerland,CH,LT80,2022,27021.0
Switzerland,CH,LT80,2023,25841.0
Switzerland,CH,LT80,2024,24940.190476190477
Switzerland,CH,TOTAL,2015,68786.0
Switzerland,CH,TOTAL,2016,64649.0
Switzerland,CH,TOTAL,2017,66703.0
Switzerland,CH,TOTAL,2018,66888.0
Switzerland,CH,TOTAL,2019,67515.0
Switzerland,CH,TOTAL,2020,75861.0
Switzerland,CH,TOTAL,2021,70599.0
Switzerland,CH,TOTAL,2022,74095.0
Switzerland,CH,TOTAL,2023,71328.0
Switzerland,CH,TOTAL,2024,69224.38095238095
Switzerland,CH,Y20-39,2015,861.0
Switzerland,CH,Y20-39,2016,837.0
Switzerland,CH,Y20-39,2017,860.0
Switzerland,CH,Y20-39,2018,809.0
Switzerland,CH,Y20-39,2019,786.0
Switzerland,CH,Y20-39,2020,824.0
Switzerland,CH,Y20-39,2021,839.0
Switzerland,CH,Y20-39,2022,855.0
Switzerland,CH,Y20-39,2023,828.0
Switzerland,CH,Y20-39,2024,814.6666666666666
Switzerland,CH,Y40-59,2015,4926.0
Switzerland,CH,Y40-59,2016,4640.0
Switzerland,CH,Y40-59,2017,4708.0
Switzerland,CH,Y40-59,2018,4639.0
Switzerland,CH,Y40-59,2019,4353.0
Switzerland,CH,Y40-59,2020,4390.0
Switzerland,CH,Y40-59,2021,4486.0
Switzerland,CH,Y40-59,2022,4447.0
Switzerland,CH,Y40-59,2023,4171.0
Switzerland,CH,Y40-59,2024,4013.904761904762
Switzerland,CH,Y60-79,2015,20130.0
Switzerland,CH,Y60-79,2016,18910.0
Switzerland,CH,Y60-79,2017,19295.0
Switzerland,CH,Y60-79,2018,19537.0
Switzerland,CH,Y60-79,2019,19906.0
Switzerland,CH,Y60-79,2020,21433.0
Switzerland,CH,Y60-79,2021,21270.0
Switzerland,CH,Y60-79,2022,21208.0
Switzerland,CH,Y60-79,2023,20391.0
Switzerland,CH,Y60-79,2024,19704.285714285714
Switzerland,CH,Y_GE80,2015,42316.0
Switzerland,CH,Y_GE80,2016,39792.0
Switzerland,CH,Y_GE80,2017,41351.0
Switzerland,CH,Y_GE80,2018,41399.0
Switzerland,CH,Y_GE80,2019,42017.0
Switzerland,CH,Y_GE80,2020,48723.0
Switzerland,CH,Y_GE80,2021,43536.0
Switzerland,CH,Y_GE80,2022,47074.0
Switzerland,CH,Y_GE80,2023,45487.0
Switzerland,CH,Y_GE80,2024,44284.19047619047
Switzerland,CH,Y_LT20,2015,553.0
Switzerland,CH,Y_LT20,2016,470.0
Switzerland,CH,Y_LT20,2017,489.0
Switzerland,CH,Y_LT20,2018,504.0
Switzerland,CH,Y_LT20,2019,453.0
Switzerland,CH,Y_LT20,2020,491.0
Switzerland,CH,Y_LT20,2021,468.0
Switzerland,CH,Y_LT20,2022,511.0
Switzerland,CH,Y_LT20,2023,451.0
Switzerland,CH,Y_LT20,2024,407.3333333333333
